id,name,canonicalKey,kind,domain,parentGroup,activeJobs,allJobs
"cmtkdvv8n1rzunf2bk8t5pcdk","SHOWROOM MULTIBRAND","SHOWROOM_MULTIBRAND","UNKNOWN","","","0","0"
"cmtke394t01kilp2bpousq8lf","Showroomprive","SHOWROOMPRIVE","UNKNOWN","showroomprive.com","","30","31"
"cmtp8690q3rorqq4zjbvm55ok","SH PARIS","SH_PARIS","UNKNOWN","","","1","1"
"cmtlyilew0680qf5ko5brogba","Siebel Juweliers","SIEBEL_JUWELIERS","UNKNOWN","siebeljuweliers.nl","","24","26"
"cmtkdvzhn1t8enf2ba10y8tq3","SIGAL","SIGAL","UNKNOWN","sigalparis.com","","1","1"
"cmtlynaw10godqf5k0fol89uc","Silbon","SILBON","UNKNOWN","silbonshop.com","","79","79"
"cmtkdvus41rtlnf2bmzsytd4n","SIMONE A BORDEAUX","SIMONE_A_BORDEAUX","UNKNOWN","simoneabordeaux.com","","2","2"
"cmtjwp1i00669m72by8btsmwp","Simone Pérèle","SIMONE_PERELE","UNKNOWN","simone-perele.com","","5","5"
"cmtlyjre208ttqf5k9bx76b4z","Singularu","SINGULARU","UNKNOWN","singularu.com","","30","31"
"cmtkdvumu1rr2nf2bqcmyma7r","SINTEL","SINTEL","UNKNOWN","sintel-recrutement.fr","","19","29"
"cmtlyhz0u04bgqf5kswsphz11","Sioux","SIOUX","UNKNOWN","sioux.de","","17","17"
"cmtlyja1p07utqf5kdf0s34b3","Sisley","SISLEY","UNKNOWN","sisley-paris.com","","29","31"
"cmtlyksr60bdpqf5ku0w2rslx","Skin Laundry","SKIN_LAUNDRY","UNKNOWN","skinlaundry.com","","41","48"
"cmtm9jt0m1y23pv5jdiiiv612","Smashbox","SMASHBOX","UNKNOWN","smashbox.com","Estee Lauder","0","1"
"crcafaa7a4ec667cf18ea56024","SMCP","SMCP","GROUP","","","31","33"
"cmtke3sdt02imlp2b58mkcxwv","Soeur","SOEUR","UNKNOWN","soeur.fr","","56","57"
"cmtkdw3gt1uhinf2bsgiz31tp","SOLOVIÈRE PARIS","SOLOVIERE_PARIS","UNKNOWN","","","0","0"
"cmtndwnrq01ihqq4z66sly7oj","Soma","SOMA","UNKNOWN","soma.com","","2","2"
"cmtkdvuiy1rpfnf2bkl5uui4v","SOPHIE D'AGON","SOPHIE_D_AGON","UNKNOWN","sophiedagon.com","","1","1"
"cmtkdvuj41rpjnf2b4ho0y3oh","SOPHIE MALLEBRANCHE®","SOPHIE_MALLEBRANCHE","UNKNOWN","sophiemallebranche.com","","0","1"
"cmtkdvvyr1s9dnf2bl8od2ae3","SOULIERS MARTINEZ","SOULIERS_MARTINEZ","UNKNOWN","","","0","0"
"cmtlynjg60i2qqf5khn8bsbkr","Space NK","SPACE_NK","UNKNOWN","spacenk.com","","98","98"
"cmtlyfate00idqf5kmdzxjahu","Spinelli Kilcollin","SPINELLI_KILCOLLIN","UNKNOWN","spinellikilcollin.com","","3","3"
"cmtlygxyn02pfqf5kej297efs","Sport 1","SPORT_1","UNKNOWN","sport1.no","","11","11"
"cmtkdvv4m1ryinf2bebdy3a0q","SPORTY & RICH","SPORTY_AND_RICH","UNKNOWN","","","0","0"
"cmtp1xawu03evqq4zn23bprbr","SSENSE","SSENSE","UNKNOWN","ssense.com","","15","15"
"cr4fc6f0e7878a98eebc85b668","Stadium Goods","STADIUM_GOODS","RETAILER","","","3","3"
"cmtpz59yw04t43ncqitmdwtqx","STANDARD TEXTILE","STANDARD_TEXTILE","UNKNOWN","standardtextile.com","","2","2"
"cmtlygy9202qoqf5kr065p5st","STANLEY/STELLA","STANLEY_STELLA","UNKNOWN","stanleystella.com","","11","13"
"cmtlyj5hc07fcqf5kfdk0exlk","State of Art","STATE_OF_ART","UNKNOWN","stateofart.com","","28","28"
"cmtkdvujm1rprnf2bxs0f0zgm","STEAMONE","STEAMONE","UNKNOWN","steam-one.com","","0","1"
"cmtk1xktt01jdnv2ba1o5xwx4","Stella McCartney","STELLA_MCCARTNEY","UNKNOWN","stellamccartney.com","","23","25"
"cmtlyjuwu08xuqf5kl43ilrhw","Stella McCartney America Inc.","STELLA_MCCARTNEY_AMERICA_INC","UNKNOWN","","","0","0"
"cmtlyjuur08xaqf5klhwkbnba","Stella McCartney Italia S.r.l","STELLA_MCCARTNEY_ITALIA_S_R_L","UNKNOWN","","","0","0"
"cmtpu0ykr086sl35m7swvoori","Stella McCartney (Japan)","STELLA_MCCARTNEY_JAPAN","UNKNOWN","stellamccartney.com","","7","7"
"cmtlyjv1z08zqqf5kcgokabae","Stella McCartney (Japan) Limited","STELLA_MCCARTNEY_JAPAN_LIMITED","UNKNOWN","","","0","0"
"cmtlyjuwf08xqqf5k63jvwq7f","Stella McCartney Limited","STELLA_MCCARTNEY_LIMITED","UNKNOWN","","","0","0"
"cmtkdvw9g1scinf2bsayuyht9","STEPHANE HUMBERT LUCAS","STEPHANE_HUMBERT_LUCAS","UNKNOWN","stephanehumbertlucas.com","","1","1"
"cmtkdvvw71s8inf2bxr5gbjmp","STEPHANE ROLLAND PARIS","STEPHANE_ROLLAND_PARIS","UNKNOWN","","","0","0"
"cmtnac1i32skaqq5lc9hsiv77","STEVEN PASSARO","STEVEN_PASSARO","UNKNOWN","stevenpassaro.com","","0","1"
"cmtm7vn7814r8pv5j6tlcdx9w","Stone By Stone","STONE_BY_STONE","UNKNOWN","","","0","0"
"cmtm8m9oo1cjvpv5jkm4cmn9e","Stripe & Stare","STRIPE_AND_STARE","UNKNOWN","","","0","0"
"cmtlyfpf500vnqf5kdshqn1pu","Subset","SUBSET","UNKNOWN","","","4","4"
"cmtkdvwy01sjhnf2bsr141joy","Sud Express","SUD_EXPRESS","UNKNOWN","sudexpress.com","","45","48"
"cmtm78ejy0m9tpv5j3yx633o0","Suitsupply","SUITSUPPLY","UNKNOWN","suitsupply.com","","174","175"
"cmtkdvyob1t35nf2bp92av46f","SUNGLASS HUT","SUNGLASS_HUT","UNKNOWN","sunglasshut.com","","3","5"
"cmtkdw24k1u0mnf2b541g84d9","SUPERGA BEAUTY","SUPERGA_BEAUTY","UNKNOWN","","","0","1"
"cmtlygyon02ryqf5kx4wjvarj","Supergoop!","SUPERGOOP","UNKNOWN","supergoop.com","","11","11"
"cmtpz5iv404ww3ncqf7e6ekuh","Surprise-paris","SURPRISE_PARIS","UNKNOWN","surprise-paris.com","","4","4"
"cmtkdvvvz1s8enf2bsrubjbdd","SUZEL","SUZEL","UNKNOWN","","","0","0"
"cmtkdw49i1uq5nf2b95oar2fi","SWANN PARIS","SWANN_PARIS","UNKNOWN","","","0","0"
"cmtp3skie1djoqq4z8560r3vp","Swarovski","SWAROVSKI","UNKNOWN","swarovski.com","","182","203"
"cmtrsn8361epzpg5mx7kh2wan","Swarovski AG, Triesen, Zweigniederlassung Männedorf","SWAROVSKI_AG_TRIESEN_ZWEIGNIEDERLASSUNG_MANNEDORF","UNKNOWN","","","2","2"
"cmtp3skdu1dhkqq4zs6p5f1lp","Swarovski Australia Pty.","SWAROVSKI_AUSTRALIA_PTY","UNKNOWN","","","0","0"
"cmtrsnbr01frupg5m57sg0btt","Swarovski Austria","SWAROVSKI_AUSTRIA","UNKNOWN","","","3","3"
"cmtp3skpn1dmkqq4zuua1szg8","Swarovski Belgium N.V.","SWAROVSKI_BELGIUM_N_V","UNKNOWN","","","0","0"
"cmtrsnb3g1fk0pg5mv6541c7q","Swarovski Bohemia spol.s.r.o.","SWAROVSKI_BOHEMIA_SPOL_S_R_O","UNKNOWN","","","4","4"
"cmtp3sjxu1daoqq4z5wh9yc61","Swarovski Canada Limited","SWAROVSKI_CANADA_LIMITED","UNKNOWN","","","0","0"
"cmtrsn7l71ektpg5mouwgpngq","Swarovski Cristais Ltda.","SWAROVSKI_CRISTAIS_LTDA","UNKNOWN","","","13","13"
"cmtrsn8h61eu4pg5mwokgj06i","Swarovski Crystal Comp.Lt","SWAROVSKI_CRYSTAL_COMP_LT","UNKNOWN","","","1","1"
"cmtrsn7il1ejppg5mdisq3dni","Swarovski Crystal, S.A de C.V","SWAROVSKI_CRYSTAL_S_A_DE_C_V","UNKNOWN","","","39","39"
"cmtrsn8my1evopg5mm2r087ec","Swarovski (Deutschland)","SWAROVSKI_DEUTSCHLAND","UNKNOWN","","","32","32"
"cmtp3skim1djsqq4zox4c98rl","Swarovski (Deutschland) GmbH","SWAROVSKI_DEUTSCHLAND_GMBH","UNKNOWN","","","0","0"
"cmtp3sk0w1dbwqq4z4lszwmdi","Swarovski France S.A.","SWAROVSKI_S_A","UNKNOWN","","","0","0"
"cmtrsn9061eyopg5msxj647wn","Swarovski GBS","SWAROVSKI_GBS","UNKNOWN","","","12","12"
"cmtp3slpu1e30qq4zgzgtjqcj","Swarovski GBS Americas","SWAROVSKI_GBS_AMERICAS","UNKNOWN","","","0","0"
"cmtp3skre1dncqq4z07govslp","Swarovski GBS Asia","SWAROVSKI_GBS_ASIA","UNKNOWN","","","0","0"
"cmtrsn7mh1eldpg5m44ti7avy","Swarovski Global Business Services sp. z o.o.","SWAROVSKI_GLOBAL_BUSINESS_SERVICES_SP_Z_O_O","UNKNOWN","","","18","18"
"cmtrsnboj1fr1pg5mdo2ffjwa","Swarovski Hellas","SWAROVSKI_HELLAS","UNKNOWN","","","4","4"
"cmtp3smnt1ejsqq4zdvtai0x6","Swarovski Hellas S.A.","SWAROVSKI_HELLAS_S_A","UNKNOWN","","","0","0"
"cmtp3smek1efkqq4zscquo3uu","Swarovski Hong Kong Ltd.","SWAROVSKI_HONG_KONG_LTD","UNKNOWN","","","0","0"
"cmtrsn7nj1elrpg5m69nuxphw","Swarovski Hungary Retail Limited Liability Company","SWAROVSKI_HUNGARY_RETAIL_LIMITED_LIABILITY_COMPANY","UNKNOWN","","","4","4"
"cmtrsn7qu1en4pg5mzwh46ew2","Swarovski Ibérica","SWAROVSKI_IBERICA","UNKNOWN","","","6","6"
"cmtp3sjyl1dawqq4zb37y74of","Swarovski Ibérica S.A.","SWAROVSKI_IBERICA_S_A","UNKNOWN","","","0","0"
"cmtrsn8951eripg5mou9fs2r2","Swarovski Iberica SA PT","SWAROVSKI_IBERICA_PT","UNKNOWN","","","3","3"
"cmtrsn7sl1entpg5mwvb3kua9","Swarovski India Private","SWAROVSKI_INDIA_PRIVATE","UNKNOWN","","","12","12"
"cmtrsn7rx1enjpg5mx7rsuprg","Swarovski Int. d'Italia","SWAROVSKI_INT_D_ITALIA","UNKNOWN","","","12","12"
"cmtp3sl311dskqq4zt5be6uy2","Swarovski International Holding AG","SWAROVSKI_INTERNATIONAL_HOLDING_AG","UNKNOWN","","","0","0"
"cmtrsn91c1ez0pg5m5mw6g3k3","Swarovski Internat. N. Z.","SWAROVSKI_INTERNAT_N_Z","UNKNOWN","","","5","5"
"cmtrsn85u1eqipg5m8g9bbiq0","Swarovski Ireland","SWAROVSKI_IRELAND","UNKNOWN","","","2","2"
"cmtp3sk571ddkqq4zh1sry6bq","Swarovski Ireland Limited","SWAROVSKI_IRELAND_LIMITED","UNKNOWN","","","0","0"
"cmtrsn93g1eznpg5mxw2pujs2","Swarovski Korea","SWAROVSKI_KOREA","UNKNOWN","","","7","7"
"cmtp3sktw1dogqq4zttcza7uv","Swarovski Korea Ltd.","SWAROVSKI_KOREA_LTD","UNKNOWN","","","0","0"
"cmtrsn7ud1eoepg5mbef3jgs1","Swarovski Kristal Ticaret Ltd Sti.","SWAROVSKI_KRISTAL_TICARET_LTD_STI","UNKNOWN","","","6","6"
"cmtrsncfy1g05pg5mq6a5xgl4","Swarovski Malaysia","SWAROVSKI_MALAYSIA","UNKNOWN","","","1","1"
"cmtrsnbb61fmopg5mal3jz0do","Swarovski Manufacturing (Thailand)","SWAROVSKI_MANUFACTURING_THAILAND","UNKNOWN","","","5","5"
"cmtp3smcj1eekqq4z0uuyzs5i","Swarovski Manufacturing (Thailand) Co., Ltd.","SWAROVSKI_MANUFACTURING_THAILAND_CO_LTD","UNKNOWN","","","0","0"
"cmtrsn90x1eywpg5mapwtqe9y","Swarovski Manufacturing Vietnam","SWAROVSKI_MANUFACTURING_VIETNAM","UNKNOWN","","","2","2"
"cmtrsnc611fwspg5mlrcpzdxd","Swarovski Mobility","SWAROVSKI_MOBILITY","UNKNOWN","","","1","1"
"cmtp3sn2t1eq8qq4zyxivpo7v","Swarovski Mobility GmbH","SWAROVSKI_MOBILITY_GMBH","UNKNOWN","","","0","0"
"cmtp3ske21dhoqq4zhj9bpepd","Swarovski Netherlands B.V.","SWAROVSKI_NETHERLANDS_B_V","UNKNOWN","","","0","0"
"cmtp3skey1di4qq4zh0w3bbt6","Swarovski North America","SWAROVSKI_NORTH_AMERICA","UNKNOWN","","","0","0"
"cmtrsn7v31eompg5mbpekhifv","Swarovski Poland Sp. z o.o.","SWAROVSKI_POLAND_SP_Z_O_O","UNKNOWN","","","4","4"
"cmtrsn7p81emfpg5mjzzcnwh9","Swarovski Retail Ventures","SWAROVSKI_RETAIL_VENTURES","UNKNOWN","","","120","120"
"cmtrsn81y1epmpg5m6l4qx7qt","Swarovski (Schweiz)","SWAROVSKI_SCHWEIZ","UNKNOWN","","","16","16"
"cmtp3sk2n1dcgqq4z3zhmte6o","Swarovski (Schweiz) AG","SWAROVSKI_SCHWEIZ_AG","UNKNOWN","","","0","0"
"cmtrsn8sc1ew8pg5msc54me9d","Swarovski Servicios, S.A. de CV","SWAROVSKI_SERVICIOS_S_A_DE_CV","UNKNOWN","","","1","1"
"cmtrsn86s1equpg5mreemkkdj","Swarovski Subotica DOO","SWAROVSKI_SUBOTICA_DOO","UNKNOWN","","","2","2"
"cmtrsnbki1fpspg5mjtzc8fbv","Swarovski Thailand","SWAROVSKI_THAILAND","UNKNOWN","","","3","3"
"cmtp3smk01ei8qq4zi6nnyv22","Swarovski Thailand Ltd.","SWAROVSKI_THAILAND_LTD","UNKNOWN","","","0","0"
"cmtp3sk3z1dd4qq4ztmg1pznk","Swarovski UK Ltd.","SWAROVSKI_UK_LTD","UNKNOWN","","","0","0"
"cmtpj2g8y1460pf5lltllly0i","Swatch","SWATCH","UNKNOWN","swatch.com","","66","71"
"cmtpj2gbr1473pf5l1wfwy9ur","Swatch Group","SWATCH_GROUP","UNKNOWN","swatchgroup.com","","32","32"
"cmtkdvvag1s0hnf2bw5zd6uu0","SWEET PANTS","SWEET_PANTS","UNKNOWN","","","0","0"
"cmtpj2gau146ppf5letxqbxr9","Swiss Timing","SWISS_TIMING","UNKNOWN","swisstiming.com","","6","6"
"cmtkdw1vi1txjnf2b67ntr5ef","SYLVIA TOLEDANO","SYLVIA_TOLEDANO","UNKNOWN","","","0","1"
"cmtkdvxh51sp6nf2bf378kxvc","SYNALIA","SYNALIA","UNKNOWN","","","0","0"
"cmtk48hz71dheny2bq61jvrz5","TAG Heuer","TAG_HEUER","UNKNOWN","tagheuer.com","LVMH","33","33"
"cmtlygcur01txqf5ksb3q8hm8","Tala, infrastructure de crédit","TALA_OUT_OF_SECTOR","OTHER","","","0","8"
"cmtlygfhc01y9qf5kvq0ggi25","Talbots","TALBOTS","UNKNOWN","talbots.co.jp","","7","8"
"cmtp6p1s52xnlqq4zm1zqljup","Tapestry","TAPESTRY","UNKNOWN","tapestry.com","","1680","1715"
"cmtp6oz5m2wl1qq4zllzqhixz","Tapestry (Cambodge) Company Ltd","TAPESTRY_CAMBODGE_COMPANY_LTD","UNKNOWN","","","0","0"
"cmtrtc87u3nzupg5msxjy6c5r","Tapestry (Cambodia) Company","TAPESTRY_CAMBODIA_COMPANY","UNKNOWN","","","2","2"
"cmtp6owjt2vf5qq4zbtyyz3wf","Tapestry Japan, LLC","TAPESTRY_JAPAN_LLC","UNKNOWN","","","0","0"
"cmtkdw1ge1ttnnf2bf6qlqpws","TARA JARMON (GROUPE BRAND SISTERS)","TARA_JARMON_GROUPE_BRAND_SISTERS","UNKNOWN","tarajarmon.com","","0","2"
"cmtnac12c2se8qq5l9vr4jla6","TARATATA BIJOUX","TARATATA_BIJOUX","UNKNOWN","taratata-bijoux.com","","1","1"
"cmtkdvvjy1s4cnf2bs9ugdulp","TARTINE ET CHOCOLAT","TARTINE_ET_CHOCOLAT","UNKNOWN","tartine-et-chocolat.com","","0","1"
"cmtlyf1rt00axqf5ki70zmk2r","Taylor Stitch","TAYLOR_STITCH","UNKNOWN","taylorstitch.com","","2","2"
"cmtlyntz10j3nqf5k4qbz9fb0","TBS","TBS","UNKNOWN","tbs.nl","Groupe Eram","9","9"
"cmtkdvyiy1t1nnf2bk8opeofc","TEDDY SMITH","TEDDY_SMITH","UNKNOWN","","","1","1"
"cmtlyf1yk00b6qf5kpjwwio4g","Tekla","TEKLA","UNKNOWN","tekla.com","","4","4"
"cmtkdw3061ubonf2be8bqrbv7","TERAN CONDE PARIS","TERAN_CONDE_PARIS","UNKNOWN","","","0","3"
"cmtp330rp14duqq4zgstlhn22","TEVA","TEVA","UNKNOWN","tevapharm.com","","3","3"
"cmtpunkpu2m55l35me77g1x5r","THA- Levi Strauss (Thailand)","THA_LEVI_STRAUSS_THAILAND","UNKNOWN","levi.com","","2","2"
"cmtn7sbvi1vosqq5lrj5n5rr8","THA- Levi Strauss (Thailand) Ltd","THA_LEVI_STRAUSS_THAILAND_LTD","UNKNOWN","","","0","0"
"cmtnac1hs2sk6qq5lduz9cj80","THALGO","THALGO","UNKNOWN","thalgo.fr","","1","1"
"cmtrt96hh32jrpg5mkohtfcgs","The Bradery","THE_BRADERY","UNKNOWN","","","4","4"
"cmtkdvvj41s40nf2bmfp6mn82","THE CLOTHETTE RETAIL","THE_CLOTHETTE_RETAIL","UNKNOWN","","","0","0"
"cmtrsgp6q0lvipg5mcqzvspmw","The Condé Nast Publications","THE_CONDE_NAST_PUBLICATIONS","UNKNOWN","","","20","20"
"cmtlyqj260mpqqf5kg0q0cru8","The Condé Nast Publications Limited","THE_CONDE_NAST_PUBLICATIONS_LIMITED","UNKNOWN","","","0","0"
"cmtnhcuo323w4qq4z28gpi5bo","The Estée Lauder Companies","THE_ESTEE_LAUDER_COMPANIES","UNKNOWN","","","4","4"
"cmtkdvy4x1sxcnf2b93cyn46y","THE FRANKIE SHOP","THE_FRANKIE_SHOP","UNKNOWN","","","3","3"
"cmtlymv130ftcqf5ksa2087g6","The Kooples","THE_KOOPLES","UNKNOWN","thekooples.com","","71","71"
"cmtkdvui71rp3nf2breei6paw","THE KORNER","THE_KORNER","UNKNOWN","thekorner.fr","","0","1"
"cmtk48oez1fh6ny2benucme2z","Thélios","THELIOS","UNKNOWN","thelios.com","LVMH","22","23"
"cmtp2asf60m9cqq4zxqq7fbli","The RealReal","THE_REALREAL","UNKNOWN","therealreal.com","","138","138"
"cmtp2arf30lucqq4z3wnlay93","The RealReal, Inc.","THE_REALREAL_INC","UNKNOWN","therealreal.com","","0","0"
"cmtkdvykb1t23nf2bllykrw8n","THE ROOM","THE_ROOM","UNKNOWN","","","1","1"
"cmtkdvyjo1t1vnf2bfl4fa7ez","THEUNISSEN","THEUNISSEN","UNKNOWN","","","1","1"
"cmtkdw14h1tqanf2b2pgvn179","THIERRY LASRY","THIERRY_LASRY","UNKNOWN","","","0","0"
"cmtlyjwt40948qf5ktdhepez5","ThirdLove","THIRDLOVE","UNKNOWN","thirdlove.com","","32","32"
"cmtlyjbk307y0qf5kj62terkl","THOMAS SABO","THOMAS_SABO","UNKNOWN","thomassabo.com","","43","43"
"cmtk48dyr1brmny2bmqymom3o","Tiffany & Co.","TIFFANY","UNKNOWN","tiffany.com","LVMH","435","444"
"cmtlyfz00019nqf5kw5f4wj55","Tiger of Sweden","TIGER_OF_SWEDEN","UNKNOWN","tigerofsweden.com","","6","7"
"cmtpj2g9f1468pf5lzi6hobp4","Tissot","TISSOT","UNKNOWN","tissotwatches.com","Swatch Group","9","10"
"cmtpz5wyq055i3ncqggpqy45n","Tissus des Ursules - TDU Group","TISSUS_DES_URSULES_TDU_GROUP","UNKNOWN","tissusdesursules.fr","","26","34"
"cmtm7dyi60wk4pv5jyroy4b19","TOAST","TOAST","UNKNOWN","","","0","0"
"cmtp1x2x7035hqq4zq4ywmjx2","Tod's Group","TOD_S_GROUP","UNKNOWN","todsgroup.com","","16","16"
"cmtm9jhbl1uropv5jgiox664p","Tom Ford","TOM_FORD","UNKNOWN","tomford.com","","65","72"
"cmtlyf29g00bfqf5k3r33ienm","Tom Wood","TOM_WOOD","UNKNOWN","tomwoodproject.com","","4","4"
"cmtm9jhk11uuspv5j88l02rs6","Too Faced","TOO_FACED","UNKNOWN","toofaced.com","Estee Lauder","15","15"
"cmtkdvw3o1sabnf2btjprd7tw","TOPOLOGIE","TOPOLOGIE","UNKNOWN","","","0","0"
"cmtt3jqra000i3nx9khntpmay","Toscane","TOSCANE","MAISON","toscane-boutique.fr","Armand Thiery","20","20"
"cmtlyilyx06adqf5k81x49q0u","Totême","TOTEME","UNKNOWN","toteme.com","","21","21"
"cmtlyj63g07idqf5kwrpgkxnx","Towa","TOWA","UNKNOWN","","","0","0"
"cmtkdvxyq1suznf2b27jfskv5","TRESSÉ","TRESSE","UNKNOWN","","","1","3"
"cmtpz62g5058u3ncqtv2zuqqc","Trone","TRONE","UNKNOWN","","","1","1"
"cmtlyeu92004eqf5kzcgmo9i2","Tropicfeel","TROPICFEEL","UNKNOWN","tropicfeel.com","","1","1"
"cmtlyhvs7040zqf5kt5evq4es","Trussardi","TRUSSARDI","UNKNOWN","trussardi.com","","16","16"
"cmtlynbus0gwqqf5kd2jj09cp","Tulip","TULIP","UNKNOWN","","","0","0"
"cmtk1wyuo002onv2b3n2zt0td","Typology","TYPOLOGY","UNKNOWN","typology.com","","8","8"
"cmtp330q814d6qq4zz48zfwno","UGG","UGG","UNKNOWN","ugg.com","","206","207"
"cmtpuyimv3pbul35m36fwuuzo","Ulta Beauty","ULTA_BEAUTY","UNKNOWN","ulta.com","","10289","10289"
"cmtpkdkdi474apf5l272m6owb","Ulta Beauty, Inc.","ULTA_BEAUTY_INC","UNKNOWN","ulta.com","","1","1"
"cmtlyl72q0brzqf5kvz8u8x0t","Undiz","UNDIZ","UNKNOWN","undiz.com","Groupe Etam","50","50"
"cmtpz62nt058z3ncqqocbxdkj","Une Robe Un Soir","UNE_ROBE_UN_SOIR","UNKNOWN","unerobeunsoir.com","","2","2"
"cmtptzpyj02cil35mltt03knh","UNIQLO","UNIQLO","UNKNOWN","uniqlo.com","","32","42"
"cmtn5a6a304zqqq5llvh08n5h","UNIQLO EUROPE LIMITED","UNIQLO_EUROPE_LIMITED","UNKNOWN","","","0","0"
"cmtrscts20265pg5m5l37wirn","UNIQLO EUROPE LIMITED BELGIAN BRANCH","UNIQLO_EUROPE_LIMITED_BELGIAN_BRANCH","UNKNOWN","","","4","4"
"cmtrsctuv027dpg5m30dgnhu1","UNIQLO EUROPE LIMITED DENMARK BRANCH","UNIQLO_EUROPE_LIMITED_DENMARK_BRANCH","UNKNOWN","","","4","4"
"cmtrsctqp025gpg5mms0umgrp","UNIQLO EUROPE LIMITED FRENCH BRANCH","UNIQLO_EUROPE_LIMITED_FRENCH_BRANCH","UNKNOWN","","","41","41"
"cmtrsctrp025wpg5md12ddu6y","UNIQLO EUROPE LIMITED GERMAN BRANCH","UNIQLO_EUROPE_LIMITED_GERMAN_BRANCH","UNKNOWN","","","30","30"
"cmtrsctsg026cpg5m5gqwsv0r","UNIQLO EUROPE LIMITED ITALIAN BRANCH","UNIQLO_EUROPE_LIMITED_ITALIAN_BRANCH","UNKNOWN","","","5","5"
"cmtrsctsr026jpg5mdx8mldgl","UNIQLO EUROPE LIMITED NETHERLANDS BRANCH","UNIQLO_EUROPE_LIMITED_NETHERLANDS_BRANCH","UNKNOWN","","","2","2"
"cmtrsctug0278pg5mlzn6i9g5","UNIQLO EUROPE LIMITED POLISH BRANCH","UNIQLO_EUROPE_LIMITED_POLISH_BRANCH","UNKNOWN","","","2","2"
"cmtrscttd026rpg5mfewq8f5u","UNIQLO EUROPE LIMITED SPANISH BRANCH","UNIQLO_EUROPE_LIMITED_SPANISH_BRANCH","UNKNOWN","","","19","19"
"cmtrscttq026ypg5m0ogy3mh9","UNIQLO EUROPE LIMITED SWEDISH BRANCH","UNIQLO_EUROPE_LIMITED_SWEDISH_BRANCH","UNKNOWN","","","2","2"
"cmtrsctu20274pg5mi66obabt","UNIQLO EUROPE LTD. LUXEMBOURG BRANCH","UNIQLO_EUROPE_LTD_LUXEMBOURG_BRANCH","UNKNOWN","","","1","1"
"cmtlyeuiq004jqf5k3rccw1vd","United Colors of Benetton","UNITED_COLORS_OF_BENETTON","UNKNOWN","benetton.com","","1","1"
"cmtp3x7v21harqq4z4w0ut49g","United States of Aritzia Inc.","UNITED_STATES_OF_ARITZIA_INC","UNKNOWN","","","0","0"
"cmtpj2gjv14a3pf5lmppb1ei0","Universo","UNIVERSO","UNKNOWN","","","4","4"
"cmtkdw18p1trsnf2bp3mqm1u4","UNIVERS PRESSE","UNIVERS_PRESSE","UNKNOWN","","","1","1"
"cmtkdvuha1ronnf2bx75dseo4","UNODE50","UNODE50","UNKNOWN","uno-de-50.com","","0","1"
"cmtpkx0dp59qspf5lz9252szw","URBN","URBN","UNKNOWN","urbn.com","","1454","1454"
"cmtk23whh0dgnnv2b2136d7se","Uriage","URIAGE","UNKNOWN","","Puig","0","0"
"cmtkdvwju1sfonf2bhwfvc49o","VAILLANT STUDIO","VAILLANT_STUDIO","UNKNOWN","","","2","2"
"cmtk1xg5w01d2nv2bq5sx8fs0","Valentino","VALENTINO","UNKNOWN","valentino.com","","39","71"
"cmtkdw0yx1toonf2but44npz9","VALERIAN HUGHES PARIS","VALERIAN_HUGHES_PARIS","UNKNOWN","valerianhughes.com","","3","3"
"cmtpnabka00003nltzkvgh51x","Van Cleef & Arpels","VAN_CLEEF","UNKNOWN","vancleefarpels.com","Richemont","276","278"
"cmtkdvugb1ro7nf2b00w12jbk","VANESSA BRUNO","VANESSA_BRUNO","UNKNOWN","vanessabruno.com","","2","3"
"cmtkdw36p1ue3nf2b971lcq8d","VANESSA SPOSI","VANESSA_SPOSI","UNKNOWN","","","0","1"
"cmtpz634c05993ncqs0w970fd","Vanessa Wu","VANESSA_WU","UNKNOWN","vanessawu.com","","1","1"
"cmtk21a5m08kpnv2bdz6a1b8s","Vanity Fair France","VANITY_FAIR","UNKNOWN","","Conde Nast","0","0"
"cmtp868o43rkiqq4zhga3pvg5","VARIOUS ARCHIVES","VARIOUS_ARCHIVES","UNKNOWN","variousarchives.com","","2","2"
"cmtkdw1341tpvnf2bah13iwjl","V DE VINSTER","V_DE_VINSTER","UNKNOWN","vdevinster.com","","1","1"
"cmtjwf60o0a7fld2bfo7snlma","VEJA","VEJA","UNKNOWN","veja-store.com","","17","18"
"cmtlyeusm004oqf5kcmhd21q2","Velvet Canyon","VELVET_CANYON","UNKNOWN","velvetcanyon.com","","1","1"
"cmtk1zrls06jknv2bk040kacx","Vera Wang Parfums","VERA_WANG_PARFUMS","UNKNOWN","","Coty","0","0"
"cmtlykan40ad4qf5ki13taw2h","Veronica Beard","VERONICA_BEARD","UNKNOWN","veronicabeard.com","","45","46"
"cmtk1xxkp025dnv2b2ssr1yjk","Versace","VERSACE","UNKNOWN","versace.com","","33","34"
"cmtrselvk0bj2pg5m0w7ubecu","Versace Austria","VERSACE_AUSTRIA","UNKNOWN","","","1","1"
"cmtmws95i0aakso4zzrkmzqjr","Versace Austria GMBH","VERSACE_AUSTRIA_GMBH","UNKNOWN","","","0","0"
"cmtlylj4f0chmqf5ki5bcjo6p","Versace Canada","VERSACE_CANADA","UNKNOWN","","","0","0"
"cmtlyljci0cjmqf5krn8qvljx","Versace Deutschland GmbH","VERSACE_DEUTSCHLAND_GMBH","UNKNOWN","","","0","0"
